Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_483.jpg;0;0.05119631;0;0.9094483;86.73536;80.46812;0.07695442;176.095;0.01188544
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_535.jpg;0;0.2010658;0;0.919857;86.69862;80.47062;0.07768189;176.0947;0.01168712
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_585.jpg;0;0.3532079;0;0.9270857;86.64314;80.47441;0.08595618;176.101;0.01118788
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_634.jpg;0;0.2036282;0;0.9334372;86.60555;80.47697;0.1032275;176.0913;0.0108487
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_684.jpg;0;0.05369278;0;0.9378344;86.54898;80.48084;0.1298936;176.0962;0.009898997
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_735.jpg;0;0.1034193;0;0.9345057;86.51143;80.48341;0.1416421;176.1019;0.009331367
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_784.jpg;0;0.2522596;0;0.9383796;86.45475;80.48727;0.1636038;176.1055;0.008401761
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_834.jpg;0;0.2023883;0;0.947692;86.41662;80.48988;0.1831435;176.098;0.007804811
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_884.jpg;0;0.05236318;0;0.9378605;86.35983;80.49374;0.1978225;176.1225;0.006685387
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_934.jpg;0;0;0;0.9328773;86.32245;80.49628;0.1943608;176.1201;0.006268948
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_12_985.jpg;0;0.1513686;0;0.9528669;86.26555;80.50014;0.2049123;176.1213;0.00560059
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_036.jpg;0;0.3005531;0;0.9499971;86.22728;80.50275;0.216661;176.1219;0.004775323
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_085.jpg;0;0.150246;0;0.9649271;86.16959;80.50669;0.2347617;176.1237;0.002120178
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_135.jpg;0;0;0;0.9603636;86.13122;80.50932;0.2411778;176.1228;0.000296222
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_185.jpg;0;0;0;0.9550973;86.07413;80.51319;0.2362977;176.1229;-4.352948E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_235.jpg;0;0.09904255;0;0.9530661;86.03632;80.51575;0.2256069;176.1229;-0.0001906731
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_285.jpg;0;0.04954485;0;0.9583629;85.97873;80.51965;0.2259514;176.1233;-6.08852E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_336.jpg;0;0;0;0.9582294;85.94082;80.52222;0.2134548;176.1234;-0.000311903
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_385.jpg;0;0;0;0.9510059;85.88445;80.52603;0.1808044;176.1234;-0.0006573023
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_436.jpg;0;0;0;0.9489537;85.84707;80.52857;0.1542605;176.1234;-0.0008630882
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_486.jpg;0;0;0;0.9458625;85.79124;80.53235;0.1089464;176.1234;-0.001133727
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_536.jpg;0;0;0;0.9437926;85.75417;80.53487;0.07602;176.1234;-0.001287542
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_586.jpg;0;0;0;0.9406735;85.69875;80.53862;0.0241094;176.1234;-0.001478867
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_636.jpg;0;0;0;0.9385847;85.66193;80.54111;359.9887;176.1234;-0.001580081
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_686.jpg;0;0;0;0.9354382;85.60686;80.54485;359.9356;176.1234;-0.001693824
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_736.jpg;0;0;0;0.9333324;85.57024;80.54733;359.901;176.1234;-0.001744726
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_786.jpg;0;0;0;0.9301624;85.51542;80.55105;359.8514;176.1234;-0.0017858
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_836.jpg;0;0;0;0.9280426;85.47894;80.55351;359.8203;176.1234;-0.001790652
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_886.jpg;0;0;0;0.9248555;85.42429;80.5572;359.7798;176.1239;-0.0004683849
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_936.jpg;0;0;0;0.922636;85.38788;80.55965;359.757;176.1242;0.00133326
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_13_986.jpg;0;0;0;0.9193491;85.33329;80.5634;359.7321;176.123;-0.0001112719
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_036.jpg;0;0;0;0.9172236;85.29693;80.56586;359.7193;176.1229;-0.0001956899
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_086.jpg;0;0;0;0.9139518;85.24245;80.56956;359.7056;176.123;-0.000128668
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_136.jpg;0;0;0;0.9118361;85.2062;80.57201;359.6989;176.123;-8.705942E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_186.jpg;0;0;0;0.9086415;85.15188;80.57569;359.695;176.1229;-0.0001020541
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_236.jpg;0;0;0;0.9064804;85.11572;80.57815;359.6949;176.1229;6.778258E-05
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_286.jpg;0;0;0;0.9033387;85.06161;80.5818;359.6973;176.1229;0.000298358
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_337.jpg;0;0;0;0.9002118;85.02561;80.58425;359.7003;176.1229;0.0004370046
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_387.jpg;0;0;0;0.8981354;84.97173;80.5879;359.7067;176.1229;0.0006213286
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_437.jpg;0;0;0;0.8960657;84.9359;80.59033;359.7119;176.1229;0.0007281581
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_486.jpg;0;0;0;0.892974;84.88228;80.59396;359.7211;176.1229;0.000863669
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_537.jpg;0;0;0;0.8909217;84.84663;80.59638;359.7278;176.1229;0.0009374407
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_586.jpg;0;0;0;0.8878565;84.7933;80.59999;359.7386;176.1229;0.001023845
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_636.jpg;0;0;0;0.8848069;84.75784;80.60239;359.746;176.1229;0.00106524
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_686.jpg;0;0;0;0.8827826;84.7048;80.606;359.7572;176.1229;0.001105207
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_736.jpg;0;0;0;0.8807653;84.66953;80.60838;359.7646;176.1229;0.001117119
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_787.jpg;0;0;0;0.8777518;84.6168;80.61196;359.7755;176.1229;0.001114517
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_837.jpg;0;0;0;0.875751;84.58176;80.61433;359.7823;176.1229;0.001100222
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_887.jpg;0;0;0;0.872762;84.52934;80.61788;359.7919;176.1229;0.001061948
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_936.jpg;0;0;0;0.8697867;84.49451;80.62024;359.7978;176.1229;0.001026509
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_14_987.jpg;0;0;0;0.8678106;84.44242;80.62378;359.8058;176.1229;0.000959707
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_037.jpg;-1.014213;0;0;0.864857;84.40781;80.62612;359.8104;176.1229;0.000907066
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_087.jpg;-4.021889;0;0;0.8625286;84.35616;80.63067;359.8155;175.9655;359.9771
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_136.jpg;-7.013605;0;0;0.8586952;84.32194;80.63441;359.8171;175.7532;359.9465
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_187.jpg;-10.02941;0;0;0.8550944;84.27096;80.64141;359.8238;175.2305;359.8801
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_236.jpg;-8.009677;0;0;0.8511785;84.23714;80.64655;359.8305;174.8364;359.8331
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_287.jpg;-9.092375;0;0;0.8494127;84.1865;80.65414;359.8438;174.3308;359.7762
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_338.jpg;-12.21423;0;0;0.8444942;84.15301;80.65998;359.8534;173.9139;359.7294
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_387.jpg;-15;0;0;0.8397802;84.10339;80.67033;359.8685;173.0952;359.6404
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_437.jpg;-15;0;0;0.8344576;84.07063;80.67787;359.8791;172.499;359.5791
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_488.jpg;-15;0;0;0.8317011;84.02184;80.6897;359.8964;171.6212;359.4948
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_537.jpg;-15;0;0;0.8271623;83.98957;80.69803;359.9095;171.0265;359.4432
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_588.jpg;-15;0;0;0.8243254;83.94153;80.71105;359.931;170.1383;359.3758
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_637.jpg;-15;0;0;0.8202174;83.90979;80.72013;359.944;169.5479;359.335
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_688.jpg;-15;0;0;0.8174877;83.86263;80.73431;359.9609;168.6651;359.2804
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_737.jpg;-15;0;0;0.813412;83.83147;80.74411;359.9718;168.0799;359.2509
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_788.jpg;-15;0;0;0.8107864;83.78513;80.7593;359.9868;167.207;359.2164
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_837.jpg;-15;0;0;0.8069726;83.75456;80.76979;359.9939;166.6271;359.1976
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_888.jpg;-15;0;0;0.8044361;83.7092;80.78604;0.0001510379;165.7606;359.1752
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_938.jpg;-12.99489;0;0;0.8011119;83.67921;80.79707;0.001805465;165.2001;359.17
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_15_988.jpg;-10.00819;0;0;0.8003471;83.63416;80.81308;0.0007348057;164.5337;359.19
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_037.jpg;-8.030076;0;0;0.7983155;83.6042;80.82367;-0.002269624;164.157;359.2143
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_087.jpg;-5.053576;0;0;0.7971259;83.55914;80.83878;359.9887;163.7741;359.278
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_137.jpg;-2.072001;0;0;0.7948065;83.52908;80.84845;359.9798;163.6179;359.3348
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_186.jpg;0;0;0;0.7927659;83.48386;80.86199;359.9621;163.5683;359.446
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_237.jpg;0;0;0;0.7901111;83.45379;80.87089;359.9486;163.5667;359.5235
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_288.jpg;0;0;0;0.7883447;83.40884;80.88421;359.927;163.5663;359.6389
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_338.jpg;1.015646;0;0;0.7854998;83.37894;80.89297;359.912;163.5801;359.7165
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_387.jpg;-0.9996257;0;0;0.7838064;83.33429;80.90629;359.8894;163.5722;359.8241
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_436.jpg;-3.914542;0;0;0.7812231;83.30475;80.91559;359.8744;163.4953;359.8822
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_487.jpg;-6.846426;0;0;0.7790542;83.26101;80.93067;359.8505;163.1907;359.9366
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_537.jpg;-9.885104;0;0;0.7755314;83.2322;80.94137;359.8336;162.8902;359.9549
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_587.jpg;-12.89745;0;0;0.7722822;83.18978;80.95871;359.8047;162.2538;359.9478
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_636.jpg;-15;0;0;0.7672206;83.162;80.97099;359.7833;161.7379;359.9248
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_687.jpg;-15;0;0;0.7645379;83.12082;80.99004;359.7514;160.9186;359.8774
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_738.jpg;-15;0;0;0.7608333;83.09361;81.00301;359.7317;160.372;359.8417
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_789.jpg;-12.02077;0;0;0.7593919;83.05264;81.0223;359.7148;159.6428;359.8046
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_838.jpg;-9.023148;0;0;0.7573373;83.02518;81.03498;359.7122;159.2422;359.7927
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_889.jpg;-6.008858;0;0;0.7562993;82.98369;81.05337;359.7147;158.8224;359.7968
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_938.jpg;-3.006784;0;0;0.7541249;82.95589;81.06528;359.7191;158.6385;359.8107
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_16_989.jpg;-0.009708814;0;0;0.7523879;82.91389;81.0822;359.7281;158.5517;359.8559
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_038.jpg;0;0;0;0.7496886;82.88587;81.09325;359.7351;158.5484;359.8909
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_089.jpg;0;0;0;0.7479495;82.84393;81.10976;359.7468;158.5481;359.9413
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_139.jpg;0;0;0;0.7453501;82.81606;81.12075;359.7552;158.5481;359.9731
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_189.jpg;0;0;0;0.7436242;82.77434;81.1372;359.7683;158.5482;0.01762128
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_238.jpg;0;0;0;0.7410466;82.7466;81.14813;359.7772;158.5482;0.04489864
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_289.jpg;0;0;0;0.7393362;82.70512;81.16448;359.7906;158.5483;0.08190624
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_339.jpg;0;0;0;0.7367837;82.67755;81.17535;359.7992;158.5483;0.103828
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_389.jpg;0;0;0;0.7350907;82.63631;81.1916;359.8116;158.5484;0.1324199
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_438.jpg;0;0;0;0.7325649;82.60891;81.20242;359.8195;158.5485;0.1485674
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_489.jpg;0;0;0;0.7308899;82.56795;81.21857;359.8302;158.5485;0.1684022
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_539.jpg;0;0;0;0.7283811;82.54071;81.22932;359.8379;158.548;0.1773162
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_590.jpg;0;0;0;0.7266873;82.49997;81.24537;359.8487;158.5479;0.1869935
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_639.jpg;0;0;0;0.7242115;82.47289;81.25604;359.8554;158.5476;0.1901803
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_689.jpg;0;0;0;0.7225509;82.4324;81.27199;359.8646;158.5476;0.1913005
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_739.jpg;0;0;0;0.7201055;82.4055;81.28258;359.8696;158.5476;0.1898348
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_790.jpg;0;0;0;0.7184822;82.3653;81.2984;359.8754;158.5477;0.1845785
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_839.jpg;0;0;0;0.7160562;82.33858;81.30891;359.8782;158.5477;0.1792258
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_890.jpg;0;0;0;0.7144441;82.29865;81.32462;359.8808;158.5477;0.1687666
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_939.jpg;0;0;0;0.7120327;82.27212;81.33505;359.8816;158.5478;0.1603801
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_17_990.jpg;0;0;0;0.7104292;82.23245;81.35065;359.8814;158.5478;0.1460403
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_039.jpg;0;0;0;0.7080293;82.20609;81.36102;359.8805;158.5478;0.1355165
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_090.jpg;0;0;0;0.7064326;82.16669;81.3765;359.8782;158.5479;0.1186387
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_139.jpg;0;0;0;0.7040417;82.14049;81.38679;359.8761;158.5479;0.1068594
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_190.jpg;0;0;0;0.7024502;82.10133;81.40216;359.8722;158.5479;0.08873046
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_239.jpg;0;0;0;0.7000669;82.07529;81.41239;359.8693;158.5479;0.07652004
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_290.jpg;0;0;0;0.6984805;82.03638;81.42767;359.8645;158.5479;0.05830984
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_341.jpg;0;0;0;0.6961045;81.99759;81.44291;359.8594;158.5479;0.04054412
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_390.jpg;0;0;0;0.694523;81.97179;81.45303;359.856;158.5479;0.02910761
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_439.jpg;0;0;0;0.6921544;81.94607;81.46313;359.8527;158.5479;0.01809721
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_490.jpg;0;0;0;0.6905783;81.90759;81.47823;359.8478;158.5479;0.002541539
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_540.jpg;0;0.05031652;0;0.6882186;81.882;81.48827;359.8447;158.5479;359.9929
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_590.jpg;0;0.2004366;0;0.6834069;81.84451;81.50299;359.8211;158.5136;359.9796
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_640.jpg;0;0.3508414;0;0.6951947;81.8188;81.51309;359.8248;158.5245;359.9714
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_689.jpg;0;0.2013344;0;0.7186053;81.77844;81.52895;359.8761;158.5517;359.9607
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_740.jpg;0;0.05091475;0;0.7083713;81.73775;81.54494;359.9329;158.3735;359.9518
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_790.jpg;0;0.05037645;0;0.7147179;81.71079;81.5556;359.966;158.3245;359.9454
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_840.jpg;0;0.2013704;0;0.7242922;81.67012;81.57176;0.01922992;158.2346;359.9364
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_890.jpg;0;0.3510155;0;0.7318156;81.64214;81.58293;0.07338619;158.2327;359.9307
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_940.jpg;0;0.3010644;0;0.7463487;81.59944;81.59995;0.1652325;158.2173;359.9241
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_18_991.jpg;0;0.1513479;0;0.7539153;81.57046;81.61143;0.2299544;158.184;359.9254
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_19_040.jpg;0;0.0008739345;0;0.7547133;81.52742;81.62852;0.3024008;158.1328;359.9331
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_19_091.jpg;0;0;0;0.7474574;81.49917;81.63979;0.3329189;158.1368;359.9389
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_19_140.jpg;0;0.149147;0;0.7488317;81.45742;81.65648;0.3553588;158.1225;359.9482
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_19_191.jpg;0;0.3014486;0;0.7552507;81.42886;81.66787;0.3813785;158.0554;359.9569
C:\Users\Ross\RoboND-Python-StarterKit\RoboND-Rover-Project\IMG\robocam_2017_08_28_22_29_19_241.jpg;0;0.2503267;0;0.7653766;81.38593;81.68507;0.4131334;158.0511;359.9693
